animal,epoch,cell_num,Var4_1,Var4_2,Var4_3,Var4_4,Var4_5,Var4_6,Var4_7,Var4_8,Var4_9,Var4_10,Var4_11,Var4_12,Var4_13,Var4_14,Var4_15,Var4_16,Var4_17,Var4_18,Var4_19,Var4_20,Var4_21,Var4_22,Var4_23,Var4_24,Var4_25,Var4_26,Var4_27,Var4_28,Var4_29,Var4_30,Var4_31,Var4_32,Var4_33,Var4_34,Var4_35,Var4_36,Var4_37,Var4_38,Var4_39,Var4_40,Var4_41,Var4_42,Var4_43,Var4_44,Var4_45,Var4_46,Var4_47,Var4_48,Var4_49,Var4_50,Var4_51,Var4_52,Var4_53,Var4_54,Var4_55,Var4_56,Var4_57,Var4_58,Var4_59,Var4_60,Var4_61,Var4_62,Var4_63,Var4_64,Var4_65,Var4_66,Var4_67,Var4_68,Var4_69,Var4_70,Var4_71,Var4_72,Var4_73,Var4_74,Var4_75,Var4_76,Var4_77,Var4_78,Var4_79,Var4_80,Var4_81,Var4_82,Var4_83,Var4_84,Var4_85,Var4_86,Var4_87,Var4_88,Var4_89,Var4_90,Var4_91,Var4_92,Var4_93,Var4_94,Var4_95,Var4_96,Var4_97,Var4_98,Var4_99,Var4_100,Var4_101,Var4_102,Var4_103,Var4_104,Var4_105,Var4_106,Deviation_Score,P_val
598,3,2,1.056937445,-0.000221845000000442,1.148956116,-0.13639716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212091751160627,79.7
598,3,3,0.0144982269999989,-0.758511309999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.365755845241857,34.1
598,3,4,1.831579169,0.0259289799999998,-0.0207872079999998,0.320887924999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00855940990847254,68.1
598,3,5,2.6237844,-3.31019427,35.46894299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24318317866351,97.4
598,3,6,-4.899583931,-2.145847586,-0.215110230000001,-0.84265879,0.0414314200000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.12577041076377,7.2
598,3,7,0.442273136000001,12.352078856,-2.645146559,24.44928734,40.85823722,-0.0205884160000007,-0.758511309999999,0.156900329999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.621836997469467,83.1
598,3,8,-1.338164361,0.218074935,1.144617957,1.26452912,12.352078856,-0.942458075,-1.431159292,-0.0165234970000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.199541683227478,71.4
598,3,9,-2.812828081,-1.558866404,27.63947373,-3.186224568,12.42092847,-0.940309160999999,2.033023456,-1.078616569,31.85112545,-1.56113884,-0.86141332,39.469688981,-1.302150019,-0.219142359999999,0.0924181360000009,-0.215110230000001,-1.005019971,-0.13639716,-0.0620546100000006,0.133061129999998,10.4991086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.832075498690094,14.6
598,3,10,-3.52503521,-2.302063489,3.013291971,0.520959316,0.60484926,0.0812899709999986,0.0190224949999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150856372052207,75.2
598,3,11,-1.22342416,0.218074935,1.275236814,18.087315341,3.013291971,2.708832077,-1.000311734,-0.997659841,3.82608923,-0.109876817,2.081555332,-0.18049046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5097006133019,98.3
598,3,12,-1.144666641,5.472525904,-2.07046465,-0.220518818,-3.86654654,0.543769259999999,-0.356476149999999,-0.384229978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.648822337969881,18.1
598,3,13,-1.22342416,0.553741265,0.696923006,1.271971278,0.0119737690000008,-0.103294645999998,-0.0131825899999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0700875766432951,64.8
598,3,14,-4.698822229,-2.405033672,-1.302150019,0.0367660619999999,-0.815298070000001,-0.0620546100000006,-0.0160719999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.33484653055668,5.9
598,3,15,-10.569122894,-8.049172379,0.0845449480000013,0.118375203000001,0.20788301,-0.368830060000001,0.7674111,-5.19189248,-1.48411177,1.572062202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.274065386899616,34.4
598,3,16,-1.62731164,1.144617957,-0.000566658000000331,0.73917445,-0.18049046,-0.384229978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0741758249331845,47.1
598,3,17,-4.899583931,-1.22342416,1.275236814,18.087315341,-0.795648705000001,0.154500280000001,0.993996939999999,2.837800506,1.051020651,-0.0900121069999997,-0.43025987,-0.76421397,0.107304179,0.0444716950000004,-0.00736479999999951,0.41791664,-0.0160719999999994,-0.507102123999999,0.819715327999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.430429179787183,82.1
598,3,18,-2.819929804,-1.336511938,1.075407255,1.09257789,-0.0017423179999998,-0.0359927209999995,0.689146776000001,-0.0377197999999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0424434142944719,58.8
598,3,19,28.10258397,-1.53047718,-1.763128646,-3.225573684,1.437251181,-1.423019578,-0.52571936,10.38079494,0.368745741000001,0.309240537999999,0.4737811,0.133061129999998,0.6485363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13176680487264,91.1
598,3,20,-2.819929804,-1.22342416,-0.201579866,0.519072356,0.0177307820000001,-0.45109843,-1.000311734,-0.940309160999999,-2.251674097,18.454380594,4.477933089,-1.65106354,0.696923006,4.735405348,0.993996939999999,0.470857794999999,-0.232827858999999,-1.302150019,-0.37749824,0.0656401439999996,0.278268709999999,-0.0272705149999997,-0.90833001,0.227751084,-0.00936173100000026,1.258489814,-0.103294645999998,1.148956116,-0.0264528500000001,-0.0756857000000011,0.14856209,0.246044560000001,0.0554119219999993,0.0157957129999993,2.971173164,-1.30240686,-0.507102123999999,-0.312266017000001,0.00821517600000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.365637564009534,71
598,3,21,-0.0295713329999998,6.89157074,-1.33975888,7.087177418,18.9510305,-0.083283852000001,0.31872166,-0.826239394,-0.902907089999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0536154751532346,53.6
598,3,22,31.85112545,5.472525904,-0.52571936,0.993996939999999,-0.783480916999999,0.0259500199999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.722421774860575,86
598,3,23,-3.689525075,-1.336511938,1.375200057,1.934643583,2.771805581,0.768426120000001,18.93454618,-0.760418841,-0.164389547999999,0.169738592,-0.408767920000001,0.27663847,0.884596350000001,0.0524901839999998,20.460314653,7.018064774,9.18486961,-0.507102123999999,-0.355915713,0.349677789999999,-0.078499561000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56339870508624,95.1
598,3,24,0.0653344889999996,-1.07755064,0.158754200000001,1.831579169,2.299216689,9.96231329,7.03480893,0.02126801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05903087386554,98.3
598,3,25,-0.752678516,25.80476052,40.85823722,0.31872166,0.0259500199999998,37.599962,-0.0145913600000007,-0.177857000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429952338407197,75.5
598,3,26,-4.899583931,0.41990939,-1.302661347,0.0126385310000003,0.541845627999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0297295440734949,62.1
598,3,27,6.583379768,-0.997659841,1.40408747,0.696923006,25.44513314,39.469688981,-0.158830544000001,-1.772462508,0.0696976970000005,2.387355628,-0.837053896,-0.0046675589999996,-0.260846500000003,35.46894299,-0.0403542530000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46701582232698,80.7
598,3,28,1.056937445,3.380971213,1.415744898,-1.49269604,0.0414314200000003,-0.00736479999999951,-1.281769486,0.0801158900000001,-0.2039408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246800579919074,73.9
598,3,29,-4.899583931,0.41990939,2.461652517,1.110796865,2.837800506,-0.238985017999999,-0.0634301530000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.932849632047522,88.7
598,3,30,1.361497898,-2.043281749,-0.215110230000001,1.07082819,-0.0483106899999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0717087807246985,47.5
598,3,31,-2.5216885,1.118426322,-0.686723467,-1.431159292,-0.0396103600000011,-1.016206053,3.29023549,0.354931090000001,-1.964758624,23.706912378,-4.62081713,-0.13297788,-0.312266017000001,-0.965173274,0.0740763730000005,0.00821517600000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.64305388387027,18.1
598,3,32,-0.0512776549999998,-1.882243705,0.716931065000001,-0.758511309999999,-1.45058209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.831801968949602,11.7
598,3,33,-2.043281749,-0.346642087999999,-0.0550165600000003,-2.307698195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.826700631297761,5.6
598,3,34,-0.0396103600000011,14.46773595,-9.999300778,35.46894299,13.71768204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8889698508086,99.8
598,3,35,0.0659680099999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.172286252503413,63
598,3,36,-2.819929804,-0.932873861,0.73917445,0.21414884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.316496100986823,30.8
598,3,37,-0.907194970000001,0.51364205,3.82608923,-0.932873861,-0.0218050300000012,0.31872166,-0.00736479999999951,-0.0309457099999992,5.133789236,0.21414884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.360677683205747,76.1
598,3,38,-0.0295713329999998,-0.0813136730000004,0.918805965,-0.0211514170000004,-0.88324892,-4.3819933,-1.140233653,-0.102280739999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0401825366562242,45.1
598,3,39,18.087315341,1.010506397,-1.423019578,0.511186598,-0.618444878,-0.0760958899999995,0.541845627999999,0.0157957129999993,-6.52116431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192401623009206,68.5
598,3,40,-1.84395852,-3.52503521,-1.336511938,0.573332000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.00129929769057,2.5
599,1,1,-3.388674971,-0.886894980000001,1.5680045,0.692969902,-0.0859582099999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0442830736113325,51
599,1,2,0.220603410000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17937480821712,61.4
599,1,3,-2.65112553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.612125138796502,9.4
599,1,4,-2.490769382,-2.98179376,0.38353775,-0.3254181,-0.307543326000001,0.40450558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.182742448300774,42.3
599,1,5,0.634398430000001,3.495263603,1.19262365,-0.0531327299999997,0.0974639170000007,-0.386353654000001,14.049708384,0.0431007700000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.514977424871894,79.1
599,1,6,-1.45065851,-0.44227817,21.09397846,0.124991906,0.24706303,-0.0773746400000004,3.413620586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.190552228438175,65.5
599,1,7,1.18100791,0.71147266,0.0693806000000006,-0.852340245,-5.485501222,-0.764309321000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.272768118922402,35.9
599,1,8,5.957874567,-2.98179376,-1.05254765,1.75711114,2.416964336,0.66047139,0.692969902,-8.96038115,-0.601251296000001,14.049708384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19271915498125,90.9
599,1,9,5.957874567,-0.2971121,-0.654060860000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.217258670781016,42.3
599,1,10,2.865441304,1.446199872,5.957874567,0.359822940000001,-0.0531327299999997,17.13053199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7610750215377,97.2
599,1,11,-1.45065851,-1.01022322,-2.156483762,1.69470884,-5.527031688,1.18100791,-1.05254765,0.239839959999999,-3.081786451,-1.825999702,-8.96038115,-0.0849538719999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.93305790973942,3
599,1,12,-1.792103926,-10.23768572,29.52914344,0.0431007700000006,0.953683957000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00212240717689003,58.9
599,1,13,1.52343539,1.69470884,5.957874567,-2.98179376,0.359822940000001,-1.742857059,-0.0531327299999997,0.769711619999999,0.692969902,0.0238502899999986,-0.0849538719999998,0.815287769999999,3.22874157,29.952984683,0.0249531600000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50956524610538,95.1
599,1,14,21.208402485,0.527262909999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9389101499953,92.1
599,1,15,0.43763792,0.16813419,-0.0773746400000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0524189768543629,62.7
599,1,16,0.0573584920000005,1.446199872,5.957874567,-2.98179376,-0.805705059999999,-0.820645180000001,0.338252639999999,0.66047139,-1.169210772,-0.601251296000001,-0.0849538719999998,21.352840161,-0.0977301100000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0659987823089953,50.4
599,1,17,0.42816837,-1.26216141,8.176677954,-2.10520367,-3.36919975,-1.85628952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.21911032680269,5.7
599,1,18,-3.388674971,-1.792103926,-0.418581940000001,-0.44227817,-0.2971121,1.5680045,-1.825999702,4.227984581,-3.61914244,-0.0849538719999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.458616093660951,29.9
599,1,19,0.953433760000001,0.00735283000000031,-3.597194341,5.957874567,0.634398430000001,-1.05254765,0.239839959999999,1.5680045,0.38353775,-3.597936766,0.692969902,-3.61914244,-0.160395710000001,-0.0914035539999993,14.049708384,1.49765487,1.52008211,-3.70806267,-0.274497380000001,0.118078137000001,21.208402485,-0.951853123,24.607188598,-0.838098030000001,0.291772416999999,-0.104662269999999,1.07394465,-0.778125119999999,3.82736907,-1.55623913,-1.197791274,1.152050635,-1.365650302,-0.252513199999999,-0.897957527000001,-0.20790611,1.486681984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.437499669650483,68.7
599,1,20,5.957874567,-0.805705059999999,0.0974639170000007,-8.96038115,-0.713925551999999,-4.52837905,13.833272823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.683074814683831,20.2
599,1,21,0.0564784400000011,1.02564211,-1.26216141,2.58934259,-0.2971121,0.66047139,0.769711619999999,0.578527383,-0.988264410000001,-1.634005455,29.952984683,7.704607422,1.24849026,-0.0222360800000008,0.0880814870000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45276008572743,94
599,1,22,-2.490769382,0.00735283000000031,4.898763168,2.54474423,3.495263603,-1.05254765,0.372988770000001,0.71147266,0.220603410000001,-1.918871006,-0.0108955420000001,-0.601251296000001,-0.0849538719999998,29.52914344,-0.528981680000001,1.52008211,-0.654060860000001,6.143166286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.540549630969787,73.2
599,1,23,-0.0198135299999986,-0.4666456,0.00735283000000031,5.957874567,2.58934259,-0.227786999999999,-2.22843554,-1.918871006,28.870180864,-1.644550459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036732340798266,48.5
599,1,24,-0.92267732,0.527262909999999,-0.0773746400000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0982425644877889,52.6
599,1,25,-0.0198135299999986,-5.144408084,1.69470884,5.957874567,2.54474423,2.58934259,-0.876051808,-0.820645180000001,0.43763792,-1.825999702,-0.601251296000001,29.52914344,3.36438668,21.208402485,7.104841435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.59582610303397,99.8
599,1,26,1.446199872,5.957874567,2.54474423,-0.805705059999999,0.71147266,-1.19389306,-8.96038115,-0.0849538719999998,-0.32393433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0522012687811083,52
599,1,27,-3.388674971,-0.820645180000001,0.66047139,4.227984581,-0.0849538719999998,-0.675781342000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.283852790896169,36
599,1,28,1.75711114,-0.516442619999999,-0.142385299999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.178986142157863,45.3
599,1,29,5.257232071,1.75711114,-0.799373409999999,-1.23816853,0.661846450000001,-0.20855716,0.16813419,-0.0773746400000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138800208330869,61.5
599,1,30,-0.418581940000001,-1.599067943,0.15515104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221598883274277,37
599,1,31,-1.01022322,0.00735283000000031,-1.792103926,1.18100791,0.15515104,-0.0531327299999997,1.08087251,-1.918871006,0.692969902,3.038049885,-1.81701617,-0.386353654000001,6.5134422,21.352840161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.362570032994426,66.2
599,1,32,-5.144408084,-2.156483762,2.54474423,0.359822940000001,-0.44227817,-1.742857059,1.21495622,-1.825999702,-1.19389306,-2.918345,-0.0859582099999994,29.52914344,2.91120806,0.118078137000001,-0.52832566,-4.71506734,-0.654060860000001,-0.143847717,0.784906399999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.681525220824591,22.7
599,1,33,0.0564784400000011,1.896210409,-2.22843554,-3.597936766,16.48644642,-2.918345,-2.51999,-0.910702670000001,1.372618865,24.607188598,-0.654060860000001,-1.81778254,-0.0241245699999997,-0.37982418,-1.075682944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.978244705982546,15.9
599,1,34,-0.0198135299999986,-0.4666456,-0.418581940000001,0.359822940000001,-0.31357232,4.227984581,23.69291558,21.208402485,2.47278823,-0.10217894,-0.228306420000001,-0.0293806199999995,-0.530233401,10.086256684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2300134459844,60.7
